pathogen_name,taxonid,ARG_name,aro_id,frequency,antibiotic_name
Klebsiella pneumoniae,573,Klebsiella pneumoniae acrR with mutation conferring multidrug antibiotic resistance,3003373,0.004632,Tigecycline
Klebsiella pneumoniae,573,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,3003378,0.00023,"CiprOfloxacin,Tetracycline"
Klebsiella pneumoniae,573,Klebsiella pneumoniae ramR mutants,3003380,0.060386,Tigecycline
Klebsiella pneumoniae,573,Escherichia coli soxR with mutation conferring antibiotic resistance,3003381,0.978341,"Chloramphenicol,CiprOfloxacin,Nalidixic acid"
Klebsiella pneumoniae,573,Escherichia coli folP with mutation conferring resistance to sulfonamides,3003386,4.2e-05,"Mafenide,Sulfacetamide,Sulfadiazine,Sulfadimidine,Sulfadoxine,Sulfamethizole,Sulfamethoxazole,Sulfasalazine,Sulfisoxazole"
Klebsiella pneumoniae,573,CfrA,3003441,6.3e-05,"Azidamfenicol,Chloramphenicol,Clindamycin,Dalfopristin,Griseoviridin,Lincomycin,Madumycin II,Thiamphenicol,Tiamulin,Virginiamycin M1"
Klebsiella pneumoniae,573,TetR,3003479,0.017319,Tetracycline antibiotic
Klebsiella pneumoniae,573,Escherichia coli soxS with mutation conferring antibiotic resistance,3003511,0.00073,"Chloramphenicol,CiprOfloxacin,enrOfloxacin"
Klebsiella pneumoniae,573,MdtN,3003548,0.00025,"Disinfecting agents and antiseptics,Nucleoside antibiotic"
Klebsiella pneumoniae,573,MdtO,3003549,8.3e-05,"Disinfecting agents and antiseptics,Nucleoside antibiotic"
Klebsiella pneumoniae,573,MdtP,3003550,0.000209,"Disinfecting agents and antiseptics,Nucleoside antibiotic"
Klebsiella pneumoniae,573,EptA,3003576,0.000271,Peptide antibiotic
Klebsiella pneumoniae,573,Ugd,3003577,0.00025,Peptide antibiotic
Klebsiella pneumoniae,573,PmrF,3003578,0.000292,Peptide antibiotic
Klebsiella pneumoniae,573,BasR,3003582,2.1e-05,Peptide antibiotic
Klebsiella pneumoniae,573,BasS,3003583,2.1e-05,Peptide antibiotic
Klebsiella pneumoniae,573,Klebsiella mutant PhoP conferring antibiotic resistance to colistin,3003585,0.000167,"Colistin A,Colistin B"
Klebsiella pneumoniae,573,NmcA,3003589,2.1e-05,"Ampicillin,Cefazolin,Cefoxitin"
Klebsiella pneumoniae,573,SHV-190,3003590,0.000125,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,OXA-438,3003594,6.3e-05,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,OXA-484,3003641,0.000167,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,OXA-486,3003643,2.1e-05,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,CTX-M-163,3003647,6.3e-05,Cephalosporin
Klebsiella pneumoniae,573,CTX-M-164,3003648,8.3e-05,Cephalosporin
Klebsiella pneumoniae,573,CTX-M-165,3003649,2.1e-05,Cephalosporin
Klebsiella pneumoniae,573,CTX-M-166,3003650,2.1e-05,Cephalosporin
Klebsiella pneumoniae,573,CMY-132,3003652,2.1e-05,Cephamycin
Klebsiella pneumoniae,573,NDM-15,3003663,2.1e-05,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Klebsiella pneumoniae,573,NDM-16a,3003664,6.3e-05,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Klebsiella pneumoniae,573,AAC(6')-Ib',3003676,0.046364,"Amikacin,Tobramycin"
Klebsiella pneumoniae,573,TriA,3003679,2.1e-05,Disinfecting agents and antiseptics
Klebsiella pneumoniae,573,TriB,3003680,4.2e-05,Disinfecting agents and antiseptics
Klebsiella pneumoniae,573,TriC,3003681,4.2e-05,Disinfecting agents and antiseptics
Klebsiella pneumoniae,573,OpmH,3003682,2.1e-05,Disinfecting agents and antiseptics
Klebsiella pneumoniae,573,Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones,3003684,2.1e-05,"CiprOfloxacin,LevOfloxacin,Ofloxacin,Pefloxacin,Sitafloxacin,Sparfloxacin"
Klebsiella pneumoniae,573,MCR-1.1,3003689,0.003088,"Colistin A,Colistin B"
Klebsiella pneumoniae,573,MexJ,3003692,2.1e-05,"Disinfecting agents and antiseptics,Macrolide antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,MexK,3003693,2.1e-05,"Disinfecting agents and antiseptics,Macrolide antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,MexP,3003698,2.1e-05,"CarbaPenem,Diaminopyrimidine antibiotic,Disinfecting agents and antiseptics,Macrolide antibiotic,Phenicol antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,MexQ,3003699,2.1e-05,"CarbaPenem,Diaminopyrimidine antibiotic,Disinfecting agents and antiseptics,Macrolide antibiotic,Phenicol antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,OpmE,3003700,2.1e-05,"CarbaPenem,Diaminopyrimidine antibiotic,Disinfecting agents and antiseptics,Macrolide antibiotic,Phenicol antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,MexN,3003705,2.1e-05,Phenicol antibiotic
Klebsiella pneumoniae,573,MphE,3003741,0.061367,Erythromycin
Klebsiella pneumoniae,573,MphG,3003742,2.1e-05,"Azithromycin,Clarithromycin,Erythromycin"
Klebsiella pneumoniae,573,MefC,3003745,2.1e-05,Macrolide antibiotic
Klebsiella pneumoniae,573,Bcr-1,3003801,4.2e-05,Bicyclomycin
Klebsiella pneumoniae,573,"Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime",3003807,0.000188,"Ceftazidime,CiprOfloxacin,Tetracycline"
Klebsiella pneumoniae,573,AdeC,3003811,2.1e-05,Tetracycline antibiotic
Klebsiella pneumoniae,573,Acinetobacter baumannii gyrA conferring resistance to fluoroquinolones,3003817,2.1e-05,"CiprOfloxacin,Enoxacin,Gatifloxacin,Grepafloxacin,LevOfloxacin,Lomefloxacin,Moxifloxacin,Nalidixic acid,Norfloxacin,Ofloxacin,Pefloxacin,Sparfloxacin,Trovafloxacin"
Klebsiella pneumoniae,573,Acinetobacter baumannii parC conferring resistance to fluoroquinolones,3003818,0.000104,"CiprOfloxacin,Enoxacin,Gatifloxacin,Grepafloxacin,LevOfloxacin,Lomefloxacin,Moxifloxacin,Nalidixic acid,Norfloxacin,Ofloxacin,Pefloxacin,Sparfloxacin,Trovafloxacin"
Klebsiella pneumoniae,573,GadW,3003838,0.000188,"Fluoroquinolone antibiotic,Macrolide antibiotic,Penam"
Klebsiella pneumoniae,573,Mrx,3003839,0.289682,Macrolide antibiotic
Klebsiella pneumoniae,573,KdpE,3003841,0.00096,Aminoglycoside antibiotic
Klebsiella pneumoniae,573,LeuO,3003843,0.002024,"Disinfecting agents and antiseptics,Nucleoside antibiotic"
Klebsiella pneumoniae,573,ADC-76,3003882,2.1e-05,Cephalosporin
Klebsiella pneumoniae,573,Escherichia coli GlpT with mutation conferring resistance to fosfomycin,3003889,0.000167,Fosfomycin
Klebsiella pneumoniae,573,Escherichia coli UhpT with mutation conferring resistance to fosfomycin,3003890,0.988482,Fosfomycin
Klebsiella pneumoniae,573,Escherichia coli PtsI with mutation conferring resistance to fosfomycin,3003899,6.3e-05,Fosfomycin
Klebsiella pneumoniae,573,Escherichia coli cyaA with mutation conferring resistance to fosfomycin,3003900,2.1e-05,Fosfomycin
Klebsiella pneumoniae,573,Staphylococcus aureus GlpT with mutation conferring resistance to fosfomycin,3003901,2.1e-05,Fosfomycin
Klebsiella pneumoniae,573,ANT(4')-Ib,3003905,6.3e-05,"Amikacin,Dibekacin,Isepamicin,Tobramycin"
Klebsiella pneumoniae,573,OqxA,3003922,0.901638,"Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Nitrofuran antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,OqxB,3003923,0.250141,"Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Nitrofuran antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,Salmonella enterica gyrA conferring resistance to fluoroquinolones,3003926,0.160814,"CiprOfloxacin,Nalidixic acid"
Klebsiella pneumoniae,573,MsbA,3003950,0.991174,Metronidazole
Klebsiella pneumoniae,573,YojI,3003952,0.000543,Microcin J25
Klebsiella pneumoniae,573,EfmA,3003954,2.1e-05,Erythromycin
Klebsiella pneumoniae,573,FarA,3003961,6.3e-05,Antibacterial free fatty acids
Klebsiella pneumoniae,573,FarB,3003962,2.1e-05,Antibacterial free fatty acids
Klebsiella pneumoniae,573,Pseudomonas aeruginosa emrE,3004038,2.1e-05,Gentamicin C
Klebsiella pneumoniae,573,Escherichia coli emrE,3004039,2.1e-05,Erythromycin
Klebsiella pneumoniae,573,Klebsiella pneumoniae acrA,3004041,0.991007,"Cephalosporin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,Enterobacter cloacae acrA,3004042,0.000856,"Cephalosporin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,Escherichia coli acrA,3004043,0.000167,"Cephalosporin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,Escherichia coli fabI mutations conferring resistance to isoniazid and triclosan,3004045,0.001961,Triclosan
Klebsiella pneumoniae,573,Type A NfxB,3004059,2.1e-05,"Aminocoumarin antibiotic,Cephalosporin,Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Phenicol antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,OpmB,3004072,2.1e-05,"Aminocoumarin antibiotic,Macrolide antibiotic,Monobactam,Tetracycline antibiotic"
Klebsiella pneumoniae,573,MuxC,3004075,4.2e-05,"Aminocoumarin antibiotic,Macrolide antibiotic,Monobactam,Tetracycline antibiotic"
Klebsiella pneumoniae,573,PmpM,3004077,2.1e-05,"Benzalkonium chloride,Chlorhexidine,Neomycin"
Klebsiella pneumoniae,573,LnuG,3004085,0.000271,Lincomycin
Klebsiella pneumoniae,573,ANT(3'')-IIa,3004089,0.012833,"Spectinomycin,Streptomycin"
Klebsiella pneumoniae,573,NDM-17,3004093,6.3e-05,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Klebsiella pneumoniae,573,QepA2,3004103,0.001273,"CiprOfloxacin,Moxifloxacin,Norfloxacin"
Klebsiella pneumoniae,573,FosA6,3004111,0.907126,Fosfomycin
Klebsiella pneumoniae,573,FosA7,3004113,0.002546,Fosfomycin
Klebsiella pneumoniae,573,Klebsiella pneumoniae OmpK37,3004122,0.989212,"Cefotaxime,Cefoxitin"
Klebsiella pneumoniae,573,MCR-3.1,3004139,6.3e-05,"Colistin A,Colistin B"
Klebsiella pneumoniae,573,MCR-1.2,3004194,6.3e-05,"Colistin A,Colistin B"
Klebsiella pneumoniae,573,Escherichia coli ampC beta-lactamase,3004290,6.3e-05,Penicillin
Klebsiella pneumoniae,573,Salmonella enterica gyrA with mutation conferring resistance to triclosan,3004334,0.121774,Triclosan
Klebsiella pneumoniae,573,Escherichia coli gyrA with mutation conferring resistance to triclosan,3004335,0.00048,Triclosan
Klebsiella pneumoniae,573,QepA4,3004379,0.001043,Fluoroquinolone antibiotic
Klebsiella pneumoniae,573,Tet(W/N/W),3004442,4.2e-05,"Chlortetracycline,Minocycline,Tetracycline"
Klebsiella pneumoniae,573,Campylobacter coli chloramphenicol acetyltransferase,3004454,0.000125,Chloramphenicol
Klebsiella pneumoniae,573,Staphylococcus intermedius chloramphenicol acetyltransferase,3004457,0.000104,Chloramphenicol
Klebsiella pneumoniae,573,VmlR,3004476,2.1e-05,"Lincomycin,Virginiamycin S2"
Klebsiella pneumoniae,573,Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin,3004480,2.1e-05,Rifampin
Klebsiella pneumoniae,573,OXA-663,3004489,6.3e-05,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,KPC-24,3004496,0.000376,"CarbaPenem,Cephalosporin,Monobactam,Penam"
Klebsiella pneumoniae,573,DfrB4,3004498,2.1e-05,Trimethoprim
Klebsiella pneumoniae,573,MCR-3.11,3004500,4.2e-05,"Colistin A,Colistin B"
Klebsiella pneumoniae,573,MCR-3.5,3004505,6.3e-05,"Colistin A,Colistin B"
Klebsiella pneumoniae,573,MCR-1.10,3004506,4.2e-05,"Colistin A,Colistin B"
Klebsiella pneumoniae,573,MCR-1.6,3004513,4.2e-05,"Colistin A,Colistin B"
Klebsiella pneumoniae,573,MCR-1.3,3004514,2.1e-05,"Colistin A,Colistin B"
Klebsiella pneumoniae,573,MCR-8.1,3004516,0.001899,"Colistin A,Colistin B"
Klebsiella pneumoniae,573,MphK,3004541,2.1e-05,"Azithromycin,Telithromycin"
Klebsiella pneumoniae,573,DfrA27,3004550,0.047136,Trimethoprim
Klebsiella pneumoniae,573,DfrA30,3004552,0.008722,Trimethoprim
Klebsiella pneumoniae,573,DfrA32,3004555,8.3e-05,Trimethoprim
Klebsiella pneumoniae,573,DfrA18,3004568,0.000125,Trimethoprim
Klebsiella pneumoniae,573,Staphylococcus aureus LmrS,3004572,2.1e-05,"Chloramphenicol,Erythromycin,Florfenicol,Kanamycin A,Linezolid,Streptomycin,Trimethoprim"
Klebsiella pneumoniae,573,Acinetobacter baumannii AbaF,3004573,4.2e-05,Fosfomycin
Klebsiella pneumoniae,573,Acinetobacter baumannii AbaQ,3004574,8.3e-05,Fluoroquinolone antibiotic
Klebsiella pneumoniae,573,Acinetobacter baumannii AmvA,3004577,0.000104,"Acriflavine,Erythromycin"
Klebsiella pneumoniae,573,Klebsiella pneumoniae KpnE,3004580,0.988127,"Aminoglycoside antibiotic,Cephalosporin,Disinfecting agents and antiseptics,Macrolide antibiotic,Peptide antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,Klebsiella pneumoniae KpnF,3004583,0.987835,"Aminoglycoside antibiotic,Cephalosporin,Disinfecting agents and antiseptics,Macrolide antibiotic,Peptide antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,Klebsiella pneumoniae KpnG,3004588,0.989504,"Aminoglycoside antibiotic,CarbaPenem,Cephalosporin,Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Penem,Peptide antibiotic"
Klebsiella pneumoniae,573,Klebsiella pneumoniae KpnH,3004597,0.987314,"Aminoglycoside antibiotic,CarbaPenem,Cephalosporin,Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Penem,Peptide antibiotic"
Klebsiella pneumoniae,573,ADC-30,3004617,4.2e-05,Cephalosporin
Klebsiella pneumoniae,573,AAC(3)-IIe,3004621,0.17736,"2'-N-ethylNetilmicin,6'-N-ethylNetilmicin,Dibekacin,Netilmicin,Sisomicin,Tobramycin"
Klebsiella pneumoniae,573,QnrS10,3004622,4.2e-05,CiprOfloxacin
Klebsiella pneumoniae,573,AAC(3)-IId,3004623,0.092561,"2'-N-ethylNetilmicin,6'-N-ethylNetilmicin,Dibekacin,Netilmicin,Sisomicin,Tobramycin"
Klebsiella pneumoniae,573,QnrS15,3004627,2.1e-05,CiprOfloxacin
Klebsiella pneumoniae,573,AAC(2')-IIa,3004628,0.000188,Kasugamycin
Klebsiella pneumoniae,573,AAC(6')-Im,3004629,0.001335,"2'-N-ethylNetilmicin,5-epiSisomicin,Amikacin,Dibekacin,Netilmicin,Sisomicin,Tobramycin"
Klebsiella pneumoniae,573,AAC(6')-Il,3004635,4.2e-05,"2'-N-ethylNetilmicin,5-epiSisomicin,Amikacin,Dibekacin,Netilmicin,Sisomicin,Tobramycin"
Klebsiella pneumoniae,573,QnrE1,3004636,0.000856,CiprOfloxacin
Klebsiella pneumoniae,573,QnrE2,3004637,0.000605,CiprOfloxacin
Klebsiella pneumoniae,573,DfrA15b,3004640,2.1e-05,Trimethoprim
Klebsiella pneumoniae,573,DfrA3b,3004642,2.1e-05,Trimethoprim
Klebsiella pneumoniae,573,Tet(U),3004650,4.2e-05,Tetracycline
Klebsiella pneumoniae,573,CatII from Escherichia coli K-12,3004656,0.092081,Chloramphenicol
Klebsiella pneumoniae,573,CatA4,3004657,4.2e-05,Chloramphenicol
Klebsiella pneumoniae,573,CatB11,3004660,0.002525,Chloramphenicol
Klebsiella pneumoniae,573,FosB4,3004671,2.1e-05,Fosfomycin
Klebsiella pneumoniae,573,AphA15,3004675,0.000835,"Amikacin,Kanamycin A,Neomycin,Netilmicin,Streptomycin"
Klebsiella pneumoniae,573,RmtD2,3004677,2.1e-05,"Amikacin,Gentamicin A,Kanamycin A,Netilmicin,Tobramycin"
Klebsiella pneumoniae,573,RmtE,3004678,2.1e-05,"Amikacin,Gentamicin A"
Klebsiella pneumoniae,573,RmtE2,3004679,8.3e-05,"Amikacin,Gentamicin A,Kanamycin A"
Klebsiella pneumoniae,573,MCR-9.1,3004684,0.004215,"Colistin A,Colistin B"
Klebsiella pneumoniae,573,MCR-3.4,3004691,2.1e-05,"Colistin A,Colistin B"
Klebsiella pneumoniae,573,AadA8b,3004704,0.000689,"Spectinomycin,Streptomycin"
Klebsiella pneumoniae,573,Tet(X4),3004720,0.000501,"Tetracycline,Tigecycline"
Klebsiella pneumoniae,573,FONA-6,3004793,8.3e-05,Penam
Klebsiella pneumoniae,573,FRI-1,3004797,0.000188,Penam
Klebsiella pneumoniae,573,HERA-3,3004818,2.1e-05,Penam
Klebsiella pneumoniae,573,LAP-1,3004825,0.000584,"Amoxicillin,benzylPenicillin,Cefalotin,Cefepime,Cefuroxime,Piperacillin,Ticarcillin"
Klebsiella pneumoniae,573,LAP-2,3004826,0.06264,"Amoxicillin,benzylPenicillin,Cefalotin,Cefepime,Cefuroxime,Piperacillin,Ticarcillin"
Klebsiella pneumoniae,573,LEN-42,3004845,2.1e-05,"Penam,Penem"
Klebsiella pneumoniae,573,LEN-55,3004848,2.1e-05,"Penam,Penem"
Klebsiella pneumoniae,573,CMY-136,3004854,2.1e-05,"Cefotaxime,Ceftolozane,Cefuroxime"
Klebsiella pneumoniae,573,SCO-1,3004856,0.005571,"Amoxicillin,Cefalotin,Cefepime,Cefotaxime,Ceftazidime,Cefuroxime,Penicillin,Piperacillin,Ticarcillin"
Klebsiella pneumoniae,573,NDM-19,3004862,0.000125,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Klebsiella pneumoniae,573,NDM-20,3004863,2.1e-05,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Klebsiella pneumoniae,573,NDM-21,3004864,2.1e-05,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Klebsiella pneumoniae,573,NDM-22,3004865,2.1e-05,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Klebsiella pneumoniae,573,NDM-23,3004866,0.000313,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Klebsiella pneumoniae,573,NDM-25,3004868,0.000146,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Klebsiella pneumoniae,573,NDM-26,3004869,2.1e-05,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Klebsiella pneumoniae,573,NDM-28,3004871,2.1e-05,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Klebsiella pneumoniae,573,QacE,3005009,0.007908,Disinfecting agents and antiseptics
Klebsiella pneumoniae,573,QacEdelta1,3005010,0.467397,Disinfecting agents and antiseptics
Klebsiella pneumoniae,573,CMY-150,3005016,2.1e-05,Cephamycin
Klebsiella pneumoniae,573,IMP-68,3005019,2.1e-05,"CarbaPenem,Cephalosporin,Cephamycin,Penam,Penem"
Klebsiella pneumoniae,573,BLMT,3005036,0.000334,glycoPeptide antibiotic
Klebsiella pneumoniae,573,YajC,3005040,2.1e-05,"Linezolid,Rifampin,Vancomycin"
Klebsiella pneumoniae,573,CmlA9,3005043,0.005342,Chloramphenicol
Klebsiella pneumoniae,573,OmpA,3005044,0.990756,Defensin
Klebsiella pneumoniae,573,EptB,3005047,0.991278,"Colistin A,Colistin B"
Klebsiella pneumoniae,573,CrcB,3005049,0.05519,Aminoglycoside antibiotic
Klebsiella pneumoniae,573,LpsB,3005051,8.3e-05,"Colistin A,Colistin B,Defensin"
Klebsiella pneumoniae,573,ArnT,3005053,0.990423,"Colistin A,Colistin B"
Klebsiella pneumoniae,573,Tet(X6),3005056,8.3e-05,"Minocycline,Oxytetracycline,Tetracycline"
Klebsiella pneumoniae,573,Tet(X5),3005057,0.000125,"Minocycline,Oxytetracycline,Tetracycline"
Klebsiella pneumoniae,573,LptD,3005059,0.991341,"Aminocoumarin antibiotic,Peptide antibiotic,Rifamycin antibiotic"
Klebsiella pneumoniae,573,CprR,3005063,2.1e-05,Peptide antibiotic
Klebsiella pneumoniae,573,CprS,3005064,2.1e-05,Peptide antibiotic
Klebsiella pneumoniae,573,ParS,3005067,2.1e-05,"Aminoglycoside antibiotic,CarbaPenem,Cephalosporin,Cephamycin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Macrolide antibiotic,Monobactam,Penam,Penem,Phenicol antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,RsmA,3005069,0.000689,"Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Phenicol antibiotic"
Klebsiella pneumoniae,573,AAC(3)-IIg,3005085,0.002879,"2'-N-ethylNetilmicin,6'-N-ethylNetilmicin,Dibekacin,Netilmicin,Sisomicin,Tobramycin"
Klebsiella pneumoniae,573,QacL,3005098,0.02819,Disinfecting agents and antiseptics
Klebsiella pneumoniae,573,AAC(6')-Ib-cr3,3005112,0.001231,"Amikacin,CiprOfloxacin,Kanamycin A,Tobramycin"
Klebsiella pneumoniae,573,AAC(6')-Ib-cr4,3005114,0.028294,"Amikacin,CiprOfloxacin,Kanamycin A,Tobramycin"
Klebsiella pneumoniae,573,AAC(6')-Ib-cr5,3005115,0.000793,"Amikacin,CiprOfloxacin,Kanamycin A,Tobramycin"
Klebsiella pneumoniae,573,AAC(6')-Ib-cr6,3005116,0.270986,"Amikacin,CiprOfloxacin,Kanamycin A,Tobramycin"
Klebsiella pneumoniae,573,AAC(6')-Ib-cr7,3005117,0.002608,"Amikacin,CiprOfloxacin,Kanamycin A,Tobramycin"
Klebsiella pneumoniae,573,AAC(6')-Ib-cr9,3005119,2.1e-05,"Amikacin,CiprOfloxacin,Kanamycin A,Tobramycin"
Klebsiella pneumoniae,573,NDM-29,3005131,2.1e-05,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Klebsiella pneumoniae,573,FosA7.5,3005162,0.006218,Fosfomycin
Klebsiella pneumoniae,573,DfrA35,3005164,0.000167,Trimethoprim
Klebsiella pneumoniae,573,CMY-160,3005183,2.1e-05,Cephamycin
Klebsiella pneumoniae,573,CMY-161,3005187,2.1e-05,Cephamycin
Klebsiella pneumoniae,573,CMY-165,3005188,4.2e-05,Cephamycin
Klebsiella pneumoniae,573,CMY-166,3005189,8.3e-05,Cephamycin
Klebsiella pneumoniae,573,CMY-143,3005204,0.000104,Cephamycin
Klebsiella pneumoniae,573,SHV-205,3005207,0.000647,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-222,3005208,0.000271,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-198,3005209,0.000188,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-195,3005210,8.3e-05,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-201,3005211,0.000438,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-212,3005212,4.2e-05,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-204,3005213,0.000396,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-197,3005214,4.2e-05,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-216,3005215,0.000125,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,CMY-138,3005220,0.00023,Cephamycin
Klebsiella pneumoniae,573,OXA-544,3005222,4.2e-05,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-194,3005223,2.1e-05,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-220,3005224,2.1e-05,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-210,3005225,6.3e-05,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-208,3005226,8.3e-05,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-206,3005227,0.000417,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-226,3005228,4.2e-05,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-196,3005229,0.000104,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-211,3005230,0.00025,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-219,3005231,4.2e-05,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-199,3005232,2.1e-05,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-227,3005233,8.3e-05,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-223,3005234,2.1e-05,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-214,3005235,8.3e-05,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-207,3005236,0.001335,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-1b-b,3005237,4.2e-05,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-218,3005238,4.2e-05,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-193,3005239,0.000209,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-224,3005240,0.000939,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-225,3005241,0.000209,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-209,3005242,8.3e-05,"CarbaPenem,Cephalosporin,Penam"
